Axis Midcap Fund - Regular Plan - IDCW	40.62
BANDHAN MIDCAP FUND - GROWTH - DIRECT PLAN	17.310
BANDHAN MIDCAP FUND - GROWTH - REGULAR PLAN	16.566
BANDHAN MIDCAP FUND - IDCW - DIRECT PLAN	17.297
BANDHAN MIDCAP FUND - IDCW - REGULAR PLAN	16.567
BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - Growth Option	116.2816
BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - IDCW Option	70.1988
BARODA BNP PARIBAS Mid Cap Fund - Regular Plan - Growth Option	97.9373
BARODA BNP PARIBAS Mid Cap Fund - Regular Plan - IDCW Option	55.6712
Canara Robeco Mid Cap Fund- Direct Plan- Growth Option	16.8500
Canara Robeco Mid Cap Fund- Direct Plan- IDCW	16.3400
Canara Robeco Mid Cap Fund- Regular Plan- Growth Option	16.2700
Canara Robeco Mid Cap Fund- Regular Plan- IDCW	15.7600
DSP Midcap Fund - Direct Plan - Growth	157.195
DSP Midcap Fund - Direct Plan - IDCW	68.221
DSP Midcap Fund - Regular Plan - Growth	141.615
DSP Midcap Fund - Regular Plan - IDCW	29.339
Edelweiss Mid Cap Fund - Direct Plan - Growth Option	113.183
Edelweiss Mid Cap Fund - Direct Plan - IDCW Option	82.531
Edelweiss Mid Cap Fund - Regular Plan - Growth Option	97.167
Edelweiss Mid Cap Fund - Regular Plan - IDCW Option	56.019
Franklin India Prima Fund - Direct - Growth	3020.1252
Franklin India PRIMA FUND - Direct - IDCW 	119.2524
Franklin India PRIMA FUND - IDCW 	99.4643
Franklin India Prima Fund-Growth	2690.4099
HDFC Mid-Cap Opportunities Fund - Growth Option - Direct Plan	205.197
HDFC Mid-Cap Opportunities Fund - Growth Plan	186.539
HDFC Mid-Cap Opportunities Fund - IDCW Option - Direct Plan	77.447
HDFC Mid-Cap Opportunities Fund - IDCW Plan	51.405
Helios Mid Cap Fund - Direct Plan - Growth Option	11.23
Helios Mid Cap Fund - Direct Plan - IDCW Option	11.23
Helios Mid Cap Fund - Regular Plan - Growth Plan	11.20
Helios Mid Cap Fund - Regular Plan - IDCW Option	11.20
HSBC Midcap Fund - Direct Growth	418.0538
HSBC Midcap Fund - Direct IDCW	86.456
HSBC Midcap Fund - Regular Growth	370.5625
HSBC Midcap Fund - Regular IDCW	75.7712
ICICI Prudential MidCap Fund - Direct Plan -  Growth	317.31
ICICI Prudential MidCap Fund - Direct Plan -  IDCW	62.03
ICICI Prudential MidCap Fund - Growth	283.60
ICICI Prudential MidCap Fund - IDCW	40.02
Invesco India Midcap Fund - Direct Plan - Growth Option	200.29
Invesco India Midcap Fund - Direct Plan - IDCW (Payout / Reinvestment)	75.07
Invesco India Midcap Fund - Growth Option	166.99
Invesco India Midcap Fund - IDCW (Payout / Reinvestment)	57.24
ITI Mid Cap Fund - Direct Plan - Growth Option	22.4343
ITI Mid Cap Fund - Direct Plan - IDCW Option	21.4983
ITI Mid Cap Fund - Regular Plan - Growth Option	20.5944
ITI Mid Cap Fund - Regular Plan - IDCW Option	19.6783
JM Midcap Fund (Direct) - Growth	19.3663
JM Midcap Fund (Direct) - IDCW	19.3662
JM Midcap Fund (Regular) - Growth	18.5118
JM Midcap Fund (Regular) - IDCW	18.5118
Kotak Emerging Equity Scheme - Growth	127.825
Kotak Emerging Equity Scheme - Growth - Direct	147.698
Kotak Emerging Equity Scheme - Payout of Income Distribution cum capital withdrawal option	70.205
Kotak Emerging Equity Scheme - Payout of Income Distribution cum capital withdrawal option - Direct	87.996
LIC MF Mid Cap Fund-Direct Plan-Growth	31.6758
LIC MF Mid Cap Fund-Direct Plan-IDCW	29.7662
LIC MF Mid Cap Fund-Regular Plan-Growth	28.3862
LIC MF Mid Cap Fund-Regular Plan-IDCW	26.641
Mahindra Manulife Mid Cap Fund - Direct Plan - IDCW	29.2524
Mahindra Manulife Mid Cap Fund - Direct Plan -Growth	36.6199
Mahindra Manulife Mid Cap Fund - Regular Plan - Growth	32.4379
Mahindra Manulife Mid Cap Fund- Regular Plan - IDCW	25.2991
Mirae Asset Midcap Fund - Regular Plan-Growth Option	34.033
Mirae Asset Midcap Fund Direct IDCW	26.268
Mirae Asset Midcap Fund Regular IDCW	24.181
Mirae Asset Midcap Fund- Direct Growth Option	36.741
Motilal Oswal Midcap Fund-Direct - IDCW Payout/Reinvestment	49.8242
Motilal Oswal Midcap Fund-Direct Plan-Growth Option	113.7067
Motilal Oswal Midcap Fund-Regular - IDCW Payout/Reinvestment	48.2738
Motilal Oswal Midcap Fund-Regular Plan-Growth Option	99.4291
NIPPON INDIA GROWTH FUND - DIRECT Plan - IDCW Option	183.1953
Nippon India Growth Fund - Direct Plan Growth Plan - Bonus Option	727.5996
Nippon India Growth Fund - Direct Plan Growth Plan - Growth Option	4379.5452
NIPPON INDIA GROWTH FUND - IDCW Option	116.2936
NIPPON INDIA GROWTH FUND - INSTITUTIONAL Plan - IDCW Option	1289.5798
Nippon India Growth Fund-Growth Plan-Bonus Option	666.5091
Nippon India Growth Fund-Growth Plan-Growth Option	4003.7512
PGIM India Midcap Opportunities Fund - Direct Plan - Dividend Option - Payout	59.69
PGIM India Midcap Opportunities Fund - Direct Plan - Growth Option	72.01
PGIM India Midcap Opportunities Fund - Regular Plan - Dividend Option - Payout	24.41
PGIM India Midcap Opportunities Fund - Regular Plan - Growth Option	62.31
quant Mid Cap Fund - Growth Option - Direct Plan	245.9744
quant Mid Cap Fund - Growth Option - Regular Plan	219.6832
quant Mid Cap Fund - IDCW Option - Direct Plan	86.3981
quant Mid Cap Fund - IDCW Option - Regular Plan	78.0981
SBI Magnum MIDCAP FUND - DIRECT PLAN - GROWTH	260.5276
SBI Magnum MidCap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	147.7031
SBI Magnum MIDCAP FUND - REGULAR PLAN - GROWTH	232.7696
SBI Magnum MidCap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	95.1128
Sundaram Mid Cap Fund Direct Plan - Growth	1452.8967
Sundaram Mid Cap Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)	73.1663
Sundaram Mid Cap Fund Regular Plan - Growth	1332.5185
Sundaram Mid Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW)	66.1636
Tata Mid Cap Growth Fund - Direct Plan- Growth Option	467.1475
Tata Mid Cap Growth Fund - Direct Plan- IDCW Option	154.2003
Tata Mid Cap Growth Fund Regular Plan- Growth Option	411.7094
Tata Mid Cap Growth Fund-Regular Plan - IDCW Option	113.6384
Taurus Mid Cap Fund - Direct Plan - Growth	124.80
Taurus Mid Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option	110.86
Taurus Mid Cap Fund - Regular Plan - Growth	118.31
Taurus Mid Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	105.46
Union Midcap Fund - Direct Plan - Growth Option	48.65
Union Midcap Fund - Direct Plan - IDCW Option	48.65
Union Midcap Fund - Regular Plan - Growth Option	45.32
Union Midcap Fund - Regular Plan - IDCW Option	45.32
UTI Mid Cap Fund - Direct Plan - IDCW	158.6131
UTI Mid Cap Fund - Regular Plan - IDCW	137.1148
UTI Mid Cap Fund-Growth Option	289.7552
UTI Mid Cap Fund-Growth Option- Direct	322.317
WhiteOak Capital Mid Cap Fund Direct Plan Growth	18.973
WhiteOak Capital Mid Cap Fund Direct Plan IDCW	18.973
WhiteOak Capital Mid Cap Fund Regular Plan Growth	18.160
WhiteOak Capital Mid Cap Fund Regular Plan IDCW	18.160
Aditya Birla Sun Life Multi-Cap Fund-Direct Growth	20.09
Aditya Birla Sun Life Multi-Cap Fund-Direct IDCW Payout	18.9
Aditya Birla Sun Life Multi-Cap Fund-Regular Growth	18.97
Aditya Birla Sun Life Multi-Cap Fund-Regular-IDCW Payout	17.85
Axis Multicap Fund - Direct Growth	18.06
Axis Multicap Fund - Direct Plan - IDCW	18.06
Axis Multicap Fund - Regular Plan - Growth	17.26
Axis Multicap Fund - Regular Plan - IDCW	17.26
BAJAJ FINSERV MULTI CAP FUND - DIRECT - GROWTH	11.081
BAJAJ FINSERV MULTI CAP FUND - DIRECT - IDCW	11.081
BAJAJ FINSERV MULTI CAP FUND - REGULAR - GROWTH	11.040
BAJAJ FINSERV MULTI CAP FUND - REGULAR - IDCW	11.040
BANDHAN MULTI CAP FUND - GROWTH - DIRECT PLAN	17.668
BANDHAN MULTI CAP FUND - GROWTH - REGULAR PLAN	16.735
BANDHAN MULTI CAP FUND - IDCW - DIRECT PLAN	16.617
BANDHAN MULTI CAP FUND - IDCW - REGULAR PLAN	15.571
Bank of India Multi Cap Fund Direct Plan - Growth	17.46
Bank of India Multi Cap Fund Direct Plan - IDCW	17.44
Bank of India Multi Cap Fund Regular Plan - Growth	17.05
Bank of India Multi Cap Fund Regular Plan - IDCW	17.05
Baroda BNP Paribas MULTI CAP FUND - Direct Plan - Growth Option	310.7651
Baroda BNP Paribas MULTI CAP FUND - Direct Plan - IDCW Option	57.4366
Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option	277.3865
Baroda BNP Paribas MULTI CAP FUND - Regular Plan - IDCW Option	54.1782
Canara Robeco Multi Cap Fund - Direct Plan - Growth Option	14.4300
Canara Robeco Multi Cap Fund - Direct Plan - IDCW Option	14.2800
Canara Robeco Multi Cap Fund - Regular Plan - Growth Option	14.0500
Canara Robeco Multi Cap Fund - Regular Plan - IDCW Option	13.9000
DSP Multicap Fund - Direct - Growth	11.862
DSP Multicap Fund - Direct - IDCW	11.862
DSP Multicap Fund - Regular - Growth	11.631
DSP Multicap Fund - Regular - IDCW	11.631
Edelweiss Multi Cap Fund - Direct Plan - Growth	14.9792
Edelweiss Multi Cap Fund - Direct Plan - IDCW	14.9792
Edelweiss Multi Cap Fund - Regular Plan - Growth	14.607
Edelweiss Multi Cap Fund - Regular Plan - IDCW	14.607
Franklin India Multi Cap Fund - Direct - Growth	10.0514
Franklin India Multi Cap Fund - Direct - IDCW	10.0514
Franklin India Multi Cap Fund - Growth	9.9296
Franklin India Multi Cap Fund - IDCW	9.9296
Groww Multicap Fund - Direct - Growth	9.8181
Groww Multicap Fund - Direct - IDCW	9.8181
Groww Multicap Fund - Regular - Growth	9.7435
Groww Multicap Fund - Regular - IDCW	9.7428
HDFC Multi Cap Fund - Growth Option	18.504
HDFC Multi Cap Fund - Growth Option - Direct Plan	19.31
HDFC Multi Cap Fund - IDCW Option	17.534
HDFC Multi Cap Fund - IDCW Option - Direct Plan	18.413
HSBC Multi Cap Fund - Direct - Growth	18.5763
HSBC Multi Cap Fund - Direct - IDCW	18.5765
HSBC Multi Cap Fund - Regular - Growth	18.0198
HSBC Multi Cap Fund - Regular - IDCW	16.2887
ICICI Prudential Multicap Fund - Direct Plan -  Growth	871.43
ICICI Prudential Multicap Fund - Direct Plan -  IDCW	61.23
ICICI Prudential Multicap Fund - Growth	782.04
ICICI Prudential Multicap Fund - IDCW	34.48
Invesco India Multicap Fund - Direct Plan - Growth Option	152.98
Invesco India Multicap Fund - Direct Plan - IDCW (Payout / Reinvestment)	138.45
Invesco India Multicap Fund - Growth Option	128.86
Invesco India Multicap Fund - IDCW (Payout / Reinvestment)	116.84
ITI Multi Cap Fund - Direct Plan - Growth Option	25.7990
ITI Multi Cap Fund - Direct Plan - IDCW Option	23.7746
ITI Multi Cap Fund - Regular Plan - Growth Option	22.8884
ITI Multi Cap Fund - Regular Plan - IDCW Option	20.9820
Kotak Multicap Fund- Regular Plan -IDCW Option	18.469
Kotak Multicap Fund-Direct Plan-Growth	19.497
Kotak Multicap Fund-Direct Plan-IDCW Option	19.497
Kotak Multicap Fund-Regular Plan-Growth	18.469
LIC MF Multi Cap Fund-Direct Plan-Growth	17.2303
LIC MF Multi Cap Fund-Direct Plan-IDCW	17.2303
LIC MF Multi Cap Fund-Regular Plan-Growth	16.5144
LIC MF Multi Cap Fund-Regular Plan-IDCW	16.5144
Mahindra Manulife Multi Cap Fund - Direct Plan - IDCW	29.8907
Mahindra Manulife Multi Cap Fund - Direct Plan -Growth	39.6970
Mahindra Manulife Multi Cap Fund - Regular Plan - Growth	34.2919
Mahindra Manulife Multi Cap Fund - Regular Plan - IDCW	24.8880
Mirae Asset Multicap Fund - Direct Plan - Growth	14.097
Mirae Asset Multicap Fund - Direct Plan - IDCW	14.096
Mirae Asset Multicap Fund - Regular Plan - Growth	13.733
Mirae Asset Multicap Fund - Regular Plan - IDCW	13.727
Motilal Oswal Multi Cap Fund Regular Plan Growth	13.1544
Motilal Oswal Multi Cap Fund Regular Plan IDCW	13.1544
Motilal Oswal Multi Cap Fund-Direct Plan Growth	13.3263
Motilal Oswal Multi Cap Fund-Direct Plan IDCW	13.3263
NIPPON INDIA MULTI CAP FUND - DIRECT Plan - IDCW Option	88.2568
Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option	316.7592
Nippon India Multi Cap Fund - Direct Plan Growth Plan - Growth Option	316.7592
NIPPON INDIA MULTI CAP FUND - IDCW Option	61.3335
Nippon India Multi Cap Fund Institutional Dividend Plan	44.8994
Nippon India Multi Cap Fund Institutional Plan Growth Plan Growth Option	21.9544
Nippon India Multi Cap Fund-Growth Plan-Bonus Option	289.0849
Nippon India Multi Cap Fund-Growth Plan-Growth Option	289.0849
PGIM India Multi Cap Fund - Direct Plan - Growth Option	9.57
PGIM India Multi Cap Fund - Direct Plan - IDCW Option	9.57
PGIM India Multi Cap Fund - Regular Plan - Growth Option	9.46
PGIM India Multi Cap Fund - Regular Plan - IDCW Option	9.46
quant Active Fund-GROWTH OPTION - Regular Plan	623.2699
quant Active Fund-GROWTH OPTION-Direct Plan	677.9866
quant Active Fund-IDCW Option - Direct Plan	78.519
quant Active Fund-IDCW Option - Regular Plan	71.2796
Samco Multi Cap Fund - Direct Plan - Growth	9.40
Samco Multi Cap Fund - Regular Plan - Growth	9.32
SBI Multicap Fund- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	17.0741
SBI Multicap Fund- Direct Plan- Growth option	17.0741
SBI Multicap Fund- Regular Plan- Growth Option	16.5699
SBI Multicap Fund- Regular Plan- Income Distribution cum Capital Withdrawal Option (IDCW)	16.5726
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund) - Direct Plan -Half Yearly Income Distribution CUM Capital Withdrawal Option	87.6491
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)- Half Yearly Income Distribution CUM Capital Withdrawal Option	65.1149
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)-Direct Plan - Growth Option	411.2084
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)-Growth Option	370.0651
Tata Multicap Fund - Direct Plan - Growth	14.3118
Tata Multicap Fund - Direct Plan - IDCW Payout	14.3118
Tata Multicap Fund - Direct Plan - IDCW Reinvestment	14.3118
Tata Multicap Fund - Regular Plan - Growth	13.8018
Tata Multicap Fund - Regular Plan - IDCW Payout	13.8018
Tata Multicap Fund - Regular Plan - IDCW Reinvestment	13.8018
Union Multicap Fund - Direct Plan - Growth Option	15.73
Union Multicap Fund - Direct Plan - IDCW Option	15.73
Union Multicap Fund - Regular Plan - Growth Option	15.24
Union Multicap Fund - Regular Plan - IDCW Option	15.24
WhiteOak Capital Multi Cap Fund Direct Plan Growth	14.745
WhiteOak Capital Multi Cap Fund Regular Plan Growth	14.350
360 ONE QUANT FUND DIRECT GROWTH	19.9139
360 ONE QUANT FUND DIRECT INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL	19.9139
360 ONE QUANT FUND REGULAR GROWTH	19.0879
360 ONE QUANT FUND REGULAR INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL	19.0879
Aditya Birla Sun Life Banking and Financial Services Fund - DIRECT - IDCW	31.49
Aditya Birla Sun Life Banking and Financial Services Fund - Direct Plan - Growth	67.04
Aditya Birla Sun Life Banking and Financial Services Fund - REGULAR - IDCW	23.33
Aditya Birla Sun Life Banking and Financial Services Fund - Regular Plan - Growth	59.86
Aditya Birla Sun Life Business Cycle Fund-Direct Growth	15.64
Aditya Birla Sun Life Business Cycle Fund-Direct IDCW Payout	14.56
Aditya Birla Sun Life Business Cycle Fund-Regular IDCW Payout	13.89
Aditya Birla Sun Life Business Cycle Fund-Regular-Growth	14.92
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Direct Plan	37.3501
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Regular Plan	35.7925
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Direct - IDCW	21.5614
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Regular - IDCW	20.6236
Aditya Birla Sun Life Conglomerate Fund-Direct Growth	10.72
Aditya Birla Sun Life Conglomerate Fund-Direct IDCW Payout	10.72
Aditya Birla Sun Life Conglomerate Fund-Regular Growth	10.66
Aditya Birla Sun Life Conglomerate Fund-Regular IDCW Payout	10.66
Aditya Birla Sun Life Digital India Fund - Growth - Direct Plan	189.22
Aditya Birla Sun Life Digital India Fund - Growth - Regular Plan	168.47
Aditya Birla Sun Life Digital India Fund -DIRECT - IDCW	60.48
Aditya Birla Sun Life Digital India Fund -Regular - IDCW	44.55
Aditya Birla Sun Life ESG Integration Strategy Fund-Direct - Payout of IDCW	17.37
Aditya Birla Sun Life ESG Integration Strategy Fund-Direct Plan-Growth	18.72
Aditya Birla Sun Life ESG Integration Strategy Fund-Regular - Payout of IDCW	16.28
Aditya Birla Sun Life ESG Integration Strategy Fund-Regular Plan-Growth	17.55
Aditya Birla Sun Life India Gennext Fund - Growth - Direct Plan	243.56
Aditya Birla Sun Life India Gennext Fund -DIRECT - IDCW	53.59
Aditya Birla Sun Life India Gennext Fund -Regular - IDCW	42.34
Aditya Birla Sun Life India Gennext Fund-Growth Option	213.38
Aditya Birla Sun Life Infrastructure Fund -  Direct - IDCW	45.08
Aditya Birla Sun Life Infrastructure Fund -  Regular - IDCW	26.82
Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan	101.15
Aditya Birla Sun Life Infrastructure Fund-Growth	91.85
Aditya Birla Sun Life International Equity Fund - Direct - IDCW	42.2259
Aditya Birla Sun Life International Equity Fund - Growth - Direct Plan	42.2009
Aditya Birla Sun Life International Equity Fund - Growth - Regular Plan	39.1739
Aditya Birla Sun Life International Equity Fund - Regular - IDCW	17.9314
Aditya Birla Sun Life International Equity Fund - Plan B - Direct - IDCW	23.1342
Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Direct Plan	30.2806
Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Regular Plan	28.8036
Aditya Birla Sun Life International Equity Fund - Plan B - Regular - IDCW	19.8371
Aditya Birla Sun Life Manufacturing Equity Fund - Direct - IDCW	21.48
Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth	34.08
Aditya Birla Sun Life Manufacturing Equity Fund - Regular - IDCW	19.69
Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan - Growth	31.04
Aditya Birla Sun Life MNC Fund - DIRECT - IDCW	461.02
Aditya Birla Sun Life MNC Fund - Growth - Direct Plan	1441.72
Aditya Birla Sun Life MNC Fund - Growth - Regular Plan	1297.16
Aditya Birla Sun Life MNC Fund - Regular - IDCW	224.03
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct - Payout of IDCW	22.53
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct-Growth	32.59
Aditya Birla Sun Life Pharma and Healthcare Fund-Regular - Payout of IDCW	20.89
Aditya Birla Sun Life Pharma and Healthcare Fund-Regular-Growth	29.75
Aditya Birla Sun Life PSU Equity Fund-Direct - Payout of IDCW	28.92
Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth	35.76
Aditya Birla Sun Life PSU Equity Fund-Regular - Payout of IDCW	25.05
Aditya Birla Sun Life PSU Equity Fund-Regular Plan-Growth	32.81
Aditya Birla Sun Life Quant Fund - Direct Growth	9.38
Aditya Birla Sun Life Quant Fund - Direct IDCW Payout	9.37
Aditya Birla Sun Life Quant Fund - Regular Growth	9.25
Aditya Birla Sun Life Quant Fund - Regular IDCW Payout	9.24
Aditya Birla Sun Life Special Opportunities Fund-Direct - IDCW	21.11
Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth	25.5
Aditya Birla Sun Life Special Opportunities Fund-Regular - IDCW	19.75
Aditya Birla Sun Life Special Opportunities Fund-Regular Plan-Growth	23.87
Aditya Birla Sun Life Transportation and Logistics Fund-Direct Growth	13.76
Aditya Birla Sun Life Transportation and Logistics Fund-Direct IDCW	13.75
Aditya Birla Sun Life Transportation and Logistics Fund-Regular Growth	13.45
Aditya Birla Sun Life Transportation and Logistics Fund-Regular IDCW	13.45
Axis Business Cycles Fund - Direct Plan - Growth	16.60
Axis Business Cycles Fund - Direct Plan - IDCW	16.59
Axis Business Cycles Fund - Regular Plan - Growth	16.10
Axis Business Cycles Fund - Regular Plan - IDCW	16.10
Axis Consumption Fund Direct Plan - Growth	9.40
Axis Consumption Fund Direct Plan - IDCW	9.40
Axis Consumption Fund Regular Plan - Growth	9.31
Axis Consumption Fund Regular Plan - IDCW	9.31
Axis ESG Integration Strategy Fund - Direct Plan - Growth Option	22.75
Axis ESG Integration Strategy Fund - Direct Plan - IDCW	16.21
Axis ESG Integration Strategy Fund - Regular Plan - Growth Option	21.23
Axis ESG Integration Strategy Fund - Regular Plan - IDCW	15.11
Axis India Manufacturing Fund - Direct Plan - Growth	13.77
Axis India Manufacturing Fund - Direct Plan - IDCW	13.76
Axis India Manufacturing Fund - Regular Plan - Growth	13.49
Axis India Manufacturing Fund - Regular Plan - IDCW	13.49
Axis Innovation Fund - Direct Plan - Growth Option	19.16
Axis Innovation Fund - Direct Plan - IDCW	17.43
Axis Innovation Fund - Regular Plan - Growth Option	18.07
Axis Innovation Fund - Regular Plan - IDCW	16.44
Axis Momentum Fund - Direct Plan - Growth Option	9.02
Axis Momentum Fund - Direct Plan - IDCW Option	9.02
Axis Momentum Fund - Regular Plan - Growth Option	8.96
Axis Momentum Fund - Regular Plan - IDCW Option	8.96
Axis Quant Fund - Direct Plan - Growth	16.49
Axis Quant Fund - Direct Plan - IDCW	16.49
Axis Quant Fund - Regular Plan - Growth	15.50
Axis Quant Fund - Regular Plan - IDCW	15.50
BAJAJ FINSERV CONSUMPTION FUND - DIRECT - GROWTH	9.587
BAJAJ FINSERV CONSUMPTION FUND - DIRECT - IDCW	9.587
BAJAJ FINSERV CONSUMPTION FUND - REGULAR - GROWTH	9.513
BAJAJ FINSERV CONSUMPTION FUND - REGULAR - IDCW	9.513
BAJAJ FINSERV HEALTHCARE FUND - DIRECT - GROWTH	9.280
BAJAJ FINSERV HEALTHCARE FUND - DIRECT - IDCW	9.280
BAJAJ FINSERV HEALTHCARE FUND - REGULAR - GROWTH	9.218
BAJAJ FINSERV HEALTHCARE FUND - REGULAR - IDCW	9.218
Bandhan Business Cycle Fund - Direct Plan - Growth	9.802
Bandhan Business Cycle Fund - Direct Plan - IDCW	9.802
Bandhan Business Cycle Fund - Regular Plan - Growth	9.706
Bandhan Business Cycle Fund - Regular Plan - IDCW	9.706
BANDHAN FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH	14.913
BANDHAN FINANCIAL SERVICES FUND - DIRECT PLAN - IDCW	13.891
BANDHAN FINANCIAL SERVICES FUND - REGULAR PLAN - GROWTH	14.477
BANDHAN FINANCIAL SERVICES FUND - REGULAR PLAN - IDCW	13.492
BANDHAN Infrastructure Fund - Regular Plan - Growth	50.063
BANDHAN Infrastructure Fund - Regular Plan - IDCW	39.823
BANDHAN Infrastructure Fund-Direct Plan-Growth	58.375
BANDHAN Infrastructure Fund-Direct Plan-IDCW	48.465
Bandhan Innovation Fund - Direct Plan - Growth	12.303
Bandhan Innovation Fund - Direct Plan - IDCW	12.303
Bandhan Innovation Fund - Regular Plan - Growth	12.102
Bandhan Innovation Fund - Regular Plan - IDCW	12.102
BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - DIRECT PLAN	17.654
BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - REGULAR PLAN	16.946
BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - DIRECT PLAN	17.635
BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - REGULAR PLAN	16.946
Bank of India Business Cycle Fund - Direct Plan - Dividend	9.11
Bank of India Business Cycle Fund - Direct Plan - Growth	9.11
Bank of India Business Cycle Fund - Regular Plan - Dividend	9.03
Bank of India Business Cycle Fund - Regular Plan - Growth	9.03
Bank of India Consumption Fund - Direct - Growth	10.39
Bank of India Consumption Fund - Direct - IDCW	10.39
Bank of India Consumption Fund - Regular - Growth	10.34
Bank of India Consumption Fund - Regular - IDCW	10.34
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Growth	62.74
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Quarterly IDCW	61.67
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Regular IDCW	59.20
BANK OF INDIA Manufacturing & Infrastructure Fund-Growth	53.76
BANK OF INDIA Manufacturing & Infrastructure Fund-Quarterly IDCW	34.90
BANK OF INDIA Manufacturing & Infrastructure Fund-Regular IDCW	34.27
Baroda BNP Paribas Banking and Financial Services Fund - Direct - Growth Option	52.7285
Baroda BNP Paribas Banking and Financial Services Fund - Direct - IDCW Option	24.2056
Baroda BNP Paribas Banking and Financial Services Fund - Regular - Growth Option	47.2527
Baroda BNP Paribas Banking and Financial Services Fund - Regular - IDCW Option	21.2289
Baroda BNP Paribas Business Cycle Fund - Direct Plan - Growth	16.2388
Baroda BNP Paribas Business Cycle Fund - Direct Plan - IDCW Option	14.8161
Baroda BNP Paribas Business Cycle Fund - Regular Plan - Growth	15.3943
Baroda BNP Paribas Business Cycle Fund - Regular Plan - IDCW Option	14.0487
Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - Growth Option	11.2928
Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - IDCW Option	11.2928
Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - Growth Option	11.2454
Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - ICDW Option	11.2454
BARODA BNP PARIBAS India Consumption Fund - Direct Plan - Growth Option	34.3065
BARODA BNP PARIBAS India Consumption Fund - Direct Plan - IDCW Option	23.8424
BARODA BNP PARIBAS India Consumption Fund - Regular Plan - Growth Option	31.0510
BARODA BNP PARIBAS India Consumption Fund - Regular Plan - IDCW Option	20.9168
Baroda BNP Paribas Innovation Fund Direct plan - Growth Option	11.9491
Baroda BNP Paribas Innovation Fund Direct plan - IDCW Option	11.9491
Baroda BNP Paribas Innovation Fund Regular plan - Growth Option	11.7124
Baroda BNP Paribas Innovation Fund Regular plan - IDCW Option	11.5945
Baroda BNP Paribas Manufacturing Fund - Direct Plan - Growth Option	9.5089
Baroda BNP Paribas Manufacturing Fund - Direct Plan - IDCW Option	9.5089
Baroda BNP Paribas Manufacturing Fund - Regular Plan - Growth Option	9.3772
Baroda BNP Paribas Manufacturing Fund - Regular Plan - IDCW Option	9.3772
CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - GROWTH OPTION	124.6400
CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	89.5000
CANARA ROBECO CONSUMER TRENDS FUND - REGULAR PLAN - GROWTH OPTION	108.6500
CANARA ROBECO CONSUMER TRENDS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	49.1200
CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION	174.9000
